tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
242579,DPW Maintained,Ulmus parvifolia :: Chinese Elm,818 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,2016-06-30,11.0,Width 3ft,37.7502878270446,-122.438480597209
214224,DPW Maintained,Prunus cerasifera :: Cherry Plum,421 Congo St,1.0,Sidewalk: Curb side : Cutout,Private,2002-06-26,8.0,Width 2ft,37.7327102116098,-122.44209314151001
68230,DPW Maintained,Prunus cerasifera :: Cherry Plum,26 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-09-27,5.0,,37.7866639657866,-122.474306981157
60342,Permitted Site,Photinia fraseri :: Photinia Tree,271 Hartford St,1.0,Sidewalk: Curb side : Cutout,Private,1982-10-23,,,37.758237465851394,-122.43354722809799
45655,Permitted Site,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,501 Irving St,2.0,Sidewalk: Curb side : Cutout,Private,2011-03-24,,,37.764098399310704,-122.463110607355
62602,DPW Maintained,Melaleuca quinquenervia :: Cajeput,790 37th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1986-02-22,7.0,,37.774201531153004,-122.49709658414
117243,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,635 GROVE ST,15.0,Sidewalk: Curb side : Cutout,Private,2016-07-05,3.0,3x3,37.777032483526895,-122.427228354699
25934,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1980 Oakdale Ave,2.0,Sidewalk: Curb side : Cutout,DPW,1997-04-22,14.0,3x3,37.7385918838981,-122.39719624022499
60648,Permitted Site,Maytenus boaria :: Mayten,289 Randall St,1.0,Sidewalk: Curb side : Cutout,Private,1983-02-12,,,37.7405573928106,-122.429652097203
67864,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2101 19th St,1.0,Sidewalk: Curb side : Cutout,Private,1993-01-20,8.0,,37.7608030205664,-122.40361089393299
246182,Permitted Site,Myoporum laetum :: Myoporum,16 Delmar St,1.0,Sidewalk: Curb side : Cutout,Private,1980-01-08,21.0,Width 0ft,37.7687864108404,-122.44579503540301
92762,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,528 Carter St,,Front Yard : Yard,Private,2009-10-09,,,37.708993467942,-122.423525081608
28392,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1616 Ocean Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-04-01,3.0,3X3,37.7246865445791,-122.459488367015
59294,Permitted Site,Cordyline australis :: Dracena Palm,357 Frederick St,1.0,Sidewalk: Curb side : Cutout,Private,1980-08-20,,,37.7667758890994,-122.449252327047
52101,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',617 Rockdale Dr,1.0,Sidewalk: Curb side : Cutout,Private,2005-10-26,,,37.740576328733894,-122.45017675612
46790,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,579 Madrid St,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-25,8.0,,37.7201446600155,-122.43384013501499
118355,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,100X Guerrero St,10.0,Median : Cutout,DPW,2016-07-15,3.0,,,
37840,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,4.0,Sidewalk: Curb side : Cutout,SFUSD,2007-07-09,3.0,4x6,37.7203135455184,-122.42934922289801
58122,DPW Maintained,Ficus retusa nitida :: Banyan Fig,24 Orben Pl,1.0,Sidewalk: Curb side : Cutout,Private,1978-02-03,13.0,,37.7884091881086,-122.43285658098499
108821,Section 143,Acer buergeranum :: Trident Maple,101x FREMONT ST,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-06,3.0,5x5,37.7904804500674,-122.396640813258
93872,Permitted Site,Olea europaea :: Olive Tree,3933 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,2010-04-13,,3x3,37.7876593644903,-122.45779732911001
16418,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1390X Newcomb Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1992-12-21,13.0,3x3,37.7331661358215,-122.385978065712
251278,DPW Maintained,Quercus suber :: Cork Oak,1200x Hudson Ave,4.0,Sidewalk: Curb side : Cutout,DPW,2016-01-27,,3x3,37.733946845802,-122.38237501907301
64166,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,630 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-17,8.0,,37.77629218883,-122.470313655317
260850,DPW Maintained,Acer buergeranum :: Trident Maple,590 33rd Ave,,Sidewalk: Curb side : Cutout,DPW,2019-05-18,3.0,,37.7779812613037,-122.493112500198
91755,DPW Maintained,Pistacia chinensis :: Chinese Pistache,2598 Harrison St,2.0,Sidewalk: Curb side : Cutout,DPW,2007-03-07,3.0,3x3,37.7558763196163,-122.41227138607799
5026,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5320 Diamond Heights Blvd,10.0,Sidewalk: Curb side : Cutout,Private,1992-01-06,3.0,2X2,37.742773222397396,-122.436671000268
54792,DPW Maintained,Picea Spp :: Spruce Spp,281 Tocoloma Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08-02,9.0,,37.7116315381316,-122.39802098778601
36512,Permitted Site,Maytenus boaria :: Mayten,34 Bennington St,1.0,Sidewalk: Curb side : Cutout,Private,1998-05-18,,,37.7401117998228,-122.417770224298
34294,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,2868 25th St,2.0,Sidewalk: Curb side : Cutout,Private,2013-06-07,,,37.7513565026505,-122.407564507802
25389,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1161 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2003-03-18,3.0,3X3,37.7145531809608,-122.436657591376
138726,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2670 BUSH ST,1.0,Sidewalk: Curb side : Cutout,Private,2018-02-20,3.0,Width 0ft,37.7861121157494,-122.441219547291
51870,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,200 Guerrero St,6.0,Sidewalk: Curb side : Cutout,Private,2005-07-15,,,37.7679728182494,-122.42451183378701
160065,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1000 Cayuga Ave,8.0,Sidewalk: Curb side : Cutout,Private,2017-10-04,3.0,Width 0ft,37.7208265358932,-122.440618525839
173656,DPW Maintained,Pinus radiata :: Monterey Pine,1200X JUNIPERO SERRA BLVD,44.0,Sidewalk: Property side : Yard,Private,2017-01-20,3.0,,37.7170922039834,-122.47266163030399
33310,DPW Maintained,Pittosporum undulatum :: Victorian Box,1549 Filbert St,2.0,Sidewalk: Curb side : Cutout,Private,1996-11-14,8.0,,37.799307640604795,-122.42510340120899
108444,Permitted Site,Jacaranda mimosifolia :: Jacaranda,1 Sycamore St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-22,2.0,3x2.5,37.793733556134896,-122.39247175850299
50978,DPW Maintained,Tristania conferta ::,807REVISED Columbus Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-07-01,11.0,,37.8022853965169,-122.413191720991
83512,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,271 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,Private,2007-10-04,,3x3,37.719486148882,-122.460305233079
50281,Permitted Site,Jacaranda mimosifolia :: Jacaranda,2890 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-28,,,37.7544225953783,-122.41004625466499
6971,DPW Maintained,Lophostemon confertus :: Brisbane Box,735 Fell St,3.0,Sidewalk: Curb side : Cutout,DPW,1995-06-24,12.0,3X3,37.7749457520004,-122.430237585535
90757,DPW Maintained,Agonis flexuosa :: Peppermint Willow,4101X Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.773513208010996,-122.502963347401
30285,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1355 Taylor St,1.0,Sidewalk: Curb side : Cutout,Private,1956-07-06,8.0,,37.7950058459972,-122.41321042471901
257978,DPW Maintained,Banksia integrifolia :: Coast Banksia,2239 44th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2018-07-14,3.0,,37.7448608850094,-122.502758291062
4199,DPW Maintained,Maytenus boaria :: Mayten,3883X Cesar Chavez St,3.0,Sidewalk: Curb side : Cutout,DPW,1995-04-01,6.0,3X3,37.7476613569815,-122.42670639599301
30862,Permitted Site,Melaleuca quinquenervia :: Cajeput,452 Laidley St,1.0,Sidewalk: Curb side : Cutout,Private,1995-02-16,,,37.736535377992396,-122.430251494192
29089,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2280 Bryant St,2.0,Sidewalk: Curb side : Cutout,Private,2006-02-08,3.0,3x3,37.7578953310723,-122.40963662473301
40695,DPW Maintained,Melaleuca quinquenervia :: Cajeput,239 Ney St,1.0,Sidewalk: Curb side : Cutout,Private,1999-08-10,9.0,,37.7302287977163,-122.425154059106
72336,DPW Maintained,Prunus cerasifera :: Cherry Plum,778 23rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-02-17,2.0,,37.7730802324948,-122.481992604718
86081,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2355 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-12,3.0,3x3,37.743472454852096,-122.48547670287701
42120,Permitted Site,Dodonaea viscosa :: Hop Bush,630 Mangels Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-06,,,37.73312653869829,-122.45188112372699
66319,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,162 Joost Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-12-28,,,37.732442965790796,-122.438890376482
12430,DPW Maintained,Maytenus boaria :: Mayten,1734 Laguna St,1.0,Sidewalk: Curb side : Cutout,DPW,1989-09-13,3.0,3X3,37.787215322181794,-122.428379869098
43492,Permitted Site,Prunus cerasifera :: Cherry Plum,552 Ellsworth St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-19,,,37.736524172095606,-122.414868487787
25309,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,279X Ocean Ave,8.0,Sidewalk: Curb side : Cutout,DPW,2006-12-15,6.0,3x3,37.7230762793257,-122.44198296803499
12343,DPW Maintained,Tristania conferta ::,1200 Laguna St,2.0,Sidewalk: Curb side : Cutout,DPW,1993-09-16,6.0,4X4,37.7822937509983,-122.42734902850401
63442,Permitted Site,Magnolia grandiflora :: Southern Magnolia,290 Nevada St,1.0,Sidewalk: Curb side : Cutout,Private,1997-03-01,,,37.7383878001548,-122.411576513124
11639,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,500X Junipero Serra Blvd,2.0,Sidewalk: Curb side : Cutout,DPW,2000-03-01,3.0,4x4,37.728746005664796,-122.472143968924
110461,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,250 28th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2015-04-15,3.0,3x20,37.78467328365571,-122.48812603128799
54342,Permitted Site,Lophostemon confertus :: Brisbane Box,1355 04th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1992-12-04,,,37.763366950233205,-122.460984638129
36810,DPW Maintained,Rhaphiolepis indica :: India Hawthorn,1315 Egbert Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-05-26,6.0,,37.7218062133576,-122.391294269094
33182,Permitted Site,Magnolia grandiflora :: Southern Magnolia,535 Dewey Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-06,,,37.7448706829396,-122.46213852986901
35302,Permitted Site,Prunus serrulata :: Ornamental Cherry,3459 17th St,5.0,Sidewalk: Curb side : Cutout,Private,1998-02-20,,,37.763150623964,-122.423056990755
57604,Permitted Site,Ficus nitida :: Laurel Fig,238 Hearst Ave,1.0,Sidewalk: Curb side : Cutout,Private,1976-11-12,,3x3,37.730787818817504,-122.44291685523399
91030,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1086 Howard St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-11-18,3.0,3x3,37.778235204322904,-122.409158690819
42316,Permitted Site,Melaleuca quinquenervia :: Cajeput,301 Edna St,6.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,,,37.729107090700396,-122.44665415584801
52102,Permitted Site,Prunus cerasifera :: Cherry Plum,626 Rockdale Dr,1.0,Sidewalk: Curb side : Cutout,Private,2005-10-26,,,37.7407432018068,-122.45013185931299
63050,Permitted Site,Pittosporum crassifolium :: Karo Tree,614 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,1986-11-19,,,37.760328137361604,-122.46730229019501
130409,DPW Maintained,Lophostemon confertus :: Brisbane Box,617 Battery St,3.0,Sidewalk: Curb side : Cutout,Private,2018-04-09,3.0,Width 3ft,37.797225038273396,-122.40087603041401
135980,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,98 Fern St,1.0,Sidewalk: Curb side : Cutout,Private,2009-11-01,4.0,Width 4ft,37.7882922360442,-122.419941763898
90999,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2539 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-11-14,3.0,3x3,37.776141367788206,-122.486266205806
81067,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1283 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-16,,3x3,37.7642381302347,-122.46963596784799
95514,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',600X 32nd Ave,6.0,Sidewalk: Curb side : Cutout,SFUSD,2015-02-19,3.0,3x3,37.7783052202186,-122.492046137036
195899,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,8 Carpenter Ct,1.0,Sidewalk: Curb side : Cutout,DPW,1990-02-02,5.0,Width 3ft,37.734658629697705,-122.385015545451
43540,DPW Maintained,Prunus cerasifera :: Cherry Plum,1980 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-19,4.0,,37.7736320984658,-122.44896536589701
33033,Permitted Site,Prunus cerasifera :: Cherry Plum,480 Bartlett St,2.0,Sidewalk: Curb side : Cutout,Private,1996-11-05,,,37.7492923645832,-122.419367324006
66508,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2743 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,1991-02-21,8.0,,37.796427505073105,-122.43038201601401
30676,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,1040 Minna St,3.0,Sidewalk: Curb side : Cutout,Private,1995-01-30,11.0,3x3,37.77341300719829,-122.417256559972
5596,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1101-1103 Dolores St,1.0,Sidewalk: Curb side : Cutout,Private,1994-11-02,8.0,3X3,37.7517272549302,-122.424993326899
216904,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,242 Sagamore St,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-10,3.0,Width 3ft,37.7114867508906,-122.46060790712299
38811,DPW Maintained,Prunus cerasifera :: Cherry Plum,326 10th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-10-23,8.0,,37.78221564478971,-122.46858824048599
68599,Permitted Site,Dodonaea viscosa :: Hop Bush,1939 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-10-21,,,37.7517787113613,-122.47317142953301
28943,DPW Maintained,Lophostemon confertus :: Brisbane Box,479 09th St,1.0,Sidewalk: Curb side : Cutout,DPW,2006-02-17,6.0,3x3,37.7716445312942,-122.40878574496901
44184,DPW Maintained,Maytenus boaria :: Mayten,128 26th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-12-19,5.0,,37.787023700339205,-122.486231758107
47865,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,60Street Rausch St,1.0,Sidewalk: Curb side : Cutout,Private,2003-12-08,11.0,,37.776370784322,-122.409663941064
73571,DPW Maintained,Olea europaea :: Olive Tree,1831 Powell St,1.0,Sidewalk: Curb side : Cutout,Private,2008-08-01,5.0,3x3,37.8016064359732,-122.411183059023
56361,DPW Maintained,Prunus cerasifera :: Cherry Plum,452 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,1988-07-25,5.0,,37.7750696069984,-122.442814501565
258532,Section 143,Ginkgo biloba :: Maidenhair Tree,1565 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,2019-05-28,3.0,3x3,37.794164446450296,-122.420805231935
43813,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,193 18th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-03,3.0,3x3,37.784648534476,-122.477625737794
60014,Permitted Site,Maytenus boaria :: Mayten,1236 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-01-23,,,37.7648875465441,-122.473905885254
39664,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,901 Grafton Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-12-29,,,37.719932478931796,-122.46264932396299
121570,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1530 York St,1.0,Sidewalk: Curb side : Cutout,Private,2016-10-14,3.0,3x3,37.748064146234604,-122.40776839943999
102087,Permitted Site,Magnolia grandiflora :: Southern Magnolia,212 Prospect Ave,1.0,Sidewalk: Curb side : Cutout,Private,2012-12-19,,3x3,37.74210048539621,-122.41981602805001
89659,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2849X Anza St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-03-19,3.0,3x3,37.7783487889755,-122.47894594776001
87268,Permitted Site,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',727 Moraga St,,Sidewalk: Property side : Cutout,Private,2008-03-05,,,37.756318217439706,-122.47040250406201
91959,DPW Maintained,Pittosporum undulatum :: Victorian Box,203 IRVING ST,1.0,Sidewalk: Curb side : Cutout,DPW,2008-12-11,3.0,3x3,37.764169557527396,-122.46015539506
115767,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,910 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,2016-02-24,3.0,,37.7501524163175,-122.436362400387
98800,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,950@Washington Clay St,2.0,Sidewalk: Curb side : Cutout,DPW for City Agency,2012-03-16,2.0,3x3,37.7940333389111,-122.408440670611
75926,Undocumented,Olea europaea :: Olive Tree,500X 30TH AVE,4.0,Sidewalk: Curb side : Cutout,Private,1989-06-03,,3x3,37.7788789460419,-122.49002566353799
105008,Undocumented,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1957 - 1959 15TH ST,,Sidewalk: Curb side : Cutout,Private,2014-02-28,11.0,3x3,37.766067808554205,-122.42788714698798
21713,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1900 Sutter St,5.0,Sidewalk: Curb side : Cutout,Private,2004-02-26,3.0,4X4,37.786309140387395,-122.432183179125
65543,DPW Maintained,Pittosporum undulatum :: Victorian Box,55 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1990-01-05,10.0,,37.7864968174229,-122.479903908482
38731,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,222 Schwerin St,24.0,Sidewalk: Curb side : Cutout,Private,1998-10-13,,,37.7102922449528,-122.411583002336
42195,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1045 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,3.0,,37.771974069876705,-122.407510668177
88087,Permitted Site,Lagunaria patersonii :: Primrose Tree,1254 38th Ave,,Sidewalk: Curb side : Cutout,Private,2008-06-30,,3x3,37.7634975987144,-122.497383137852
5284,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1351 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,2016-04-21,3.0,3X4,37.7821554219249,-122.43934173715701
35813,Permitted Site,Prunus cerasifera :: Cherry Plum,87 Sycamore St,1.0,Sidewalk: Curb side : Cutout,Private,1998-04-22,,,37.762532600582,-122.421242174298
52806,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,25@ TEXAS Sierra St,6.0,Sidewalk: Curb side : Cutout,Private,2006-05-25,,,37.7582661000564,-122.39538822301
55186,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,352 Thornton Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08-31,13.0,,37.731242767132294,-122.395999500683
13004,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,368 Lombard St,1.0,Sidewalk: Curb side : Cutout,DPW,2016-02-12,3.0,4X4,37.8035522695821,-122.407659361785
39384,DPW Maintained,Liriodendron tulipifera :: Tulip Tree,2710 Broadway,2.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,7.0,,37.793465453027395,-122.441926131987
44243,DPW Maintained,Agonis flexuosa :: Peppermint Willow,4005 Irving St,2.0,Sidewalk: Curb side : Cutout,Private,2001-01-30,12.0,,37.7624380119611,-122.500889481832
88310,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,401 Amazon Ave,4.0,Sidewalk: Curb side : Cutout,Private,2008-07-10,,3x3,37.7160297722944,-122.436818641634
32093,Permitted Site,Prunus serrulata :: Ornamental Cherry,4043 19th St,2.0,Sidewalk: Curb side : Cutout,Private,1995-08-09,,,37.759292580613604,-122.433614037894
26792,DPW Maintained,Prunus serrulata :: Ornamental Cherry,128 Leland Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-01-29,3.0,3x3,37.7121745258223,-122.40608116557199
7735,DPW Maintained,Lophostemon confertus :: Brisbane Box,305 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,1995-01-07,12.0,3X3,37.7772998307616,-122.42145390108801
84042,Permitted Site,Prunus blireiana :: Flowering Plum,508 Hill St,1.0,Sidewalk: Curb side : Cutout,Private,2008-05-29,,3x3,37.7554795089619,-122.432497158122
5171,DPW Maintained,Pittosporum undulatum :: Victorian Box,326 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,1990-03-22,6.0,3X3,37.772613435525706,-122.43719628177799
64863,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,77 Almaden Ct,1.0,Sidewalk: Curb side : Cutout,Private,1989-02-03,5.0,,37.7796581724444,-122.45785070123999
72327,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2776 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-02-24,16.0,,37.776929758019904,-122.456363986751
